CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex,EdgeAnnotation,Cluster_drug,Cluster_metabolite,AllGroups,DefaultGroups,EvenOdd,G1,G2,G3,G4,G5,G6,GNPSLinkout_Cluster,GNPSLinkout_Network,LibraryID,MQScore,MZErrorPPM,MassDiff,RTMean,RTMean_min,RTStdErr,Smiles,SpectrumID,UniqueFileSources,UniqueFileSourcesCount,componentindex,number.of.spectra,parent.mass,precursor.charge,precursor.mass,sum.precursor.intensity.
537855,618396,-28.026,537855,0.9159,537855,587,NA,1,618396,NA,G3,0,0,0,8,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=618396&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14,0.824736,106.43799999999999,0.0410156,385.287375,6.42145625,3.573214202139996,N/A,CCMSLIB00003140246,94267.mzML|94349.mzML|94302.mzML|94350.mzML|94348.mzML|94089.mzML|94040.mzML|94328.mzML,8,587,8,385.305,1,385.305,7582480
537855,539671,-1.003,537855,0.9517,537855,587,isotope_13C,1,539671,NA,"G1,G3",1,3,0,307,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=539671&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,326.4431903225806,5.440719838709677,30.451403891137705,N/A,N/A,94072.mzML|94042.mzML|94324.mzML|94071.mzML|94211.mzML|94221.mzML|94122.mzML|94188.mzML|94330.mzML|94049.mzML|94326.mzML|94302.mzML|94094.mzML|94098.mzML|94064.mzML|94063.mzML|94308.mzML|94369.mzML|94043.mzML|94287.mzML|94065.mzML|94230.mzML|94357.mzML|94331.mzML|94090.mzML|94125.mzML|94134.mzML|94348.mzML|94243.mzML|94233.mzML|94214.mzML|94118.mzML|94229.mzML|94162.mzML|94105.mzML|94295.mzML|94270.mzML|94291.mzML|94191.mzML|94288.mzML|94143.mzML|94061.mzML|94220.mzML|94301.mzML|94228.mzML|94140.mzML|16NAVY13_10_plasma.mzML|94250.mzML|94223.mzML|94208.mzML|94285.mzML|94138.mzML|94181.mzML|94346.mzML|94251.mzML|94153.mzML|94231.mzML|94319.mzML|94135.mzML|94070.mzML|94262.mzML|94298.mzML|94137.mzML|94082.mzML|000094488.mzML|94183.mzML|94338.mzML|94307.mzML|94350.mzML|94222.mzML|94047.mzML|94141.mzML|94091.mzML|94129.mzML|94073.mzML|94176.mzML|94255.mzML|94275.mzML|94149.mzML|94097.mzML|94108.mzML|16NAVY09_16_plasma.mzML|94366.mzML|94139.mzML|94258.mzML|94336.mzML|94160.mzML|94084.mzML|94175.mzML|94044.mzML|94059.mzML|94304.mzML|94294.mzML|94367.mzML|94190.mzML|94161.mzML|94252.mzML|94069.mzML|94095.mzML|94053.mzML|94368.mzML|94050.mzML|94257.mzML|94107.mzML|000094441.mzML|94060.mzML|94296.mzML|94124.mzML|94171.mzML|94048.mzML|94127.mzML|94144.mzML|94178.mzML|94241.mzML|94264.mzML|94355.mzML|94237.mzML|94352.mzML|94056.mzML|94345.mzML|94364.mzML|94173.mzML|94087.mzML|94156.mzML|94136.mzML|94332.mzML|94354.mzML|94130.mzML|94341.mzML|94329.mzML|94351.mzML|94334.mzML|94123.mzML|94194.mzML|94297.mzML|94312.mzML|94321.mzML|94303.mzML|94218.mzML|94086.mzML|000094490.mzML|94045.mzML|94102.mzML|94068.mzML|94157.mzML|94113.mzML|94200.mzML|94359.mzML|94154.mzML|94164.mzML|94151.mzML|94103.mzML|94247.mzML|94272.mzML|94170.mzML|94267.mzML|94075.mzML|94099.mzML|94293.mzML|94158.mzML|94306.mzML|94333.mzML|94266.mzML|94166.mzML|94269.mzML|94263.mzML|000094468.mzML|94327.mzML|94314.mzML|94147.mzML|94078.mzML|94186.mzML|94142.mzML|94115.mzML|94168.mzML|94205.mzML|94318.mzML|94271.mzML|94079.mzML|94242.mzML|94119.mzML|94236.mzML|94210.mzML|94358.mzML|94126.mzML|94344.mzML|94225.mzML|94193.mzML|94197.mzML|94148.mzML|94282.mzML|94212.mzML|94199.mzML|94279.mzML|94239.mzML|94040.mzML|94349.mzML|94159.mzML|94328.mzML|94245.mzML|94081.mzML|94281.mzML|94260.mzML|94203.mzML|94163.mzML|94235.mzML|94335.mzML|94361.mzML|94184.mzML|94051.mzML|94219.mzML|94259.mzML|94273.mzML|94121.mzML|94085.mzML|94104.mzML|18NAVY32_2_plasma.mzML|94167.mzML|94083.mzML|94096.mzML|94066.mzML|94232.mzML|94280.mzML|94370.mzML|94109.mzML|94198.mzML|94101.mzML|94213.mzML,228,587,310,358.282,1,358.282,4272410000
537085,579175,-14.016,537085,0.9277,537085,587,methanol (-H2O):CH2,1,579175,NA,G3,0,0,0,61,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=579175&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,360.0100819672131,6.000168032786886,2.4588874953101976,N/A,N/A,94078.mzML|94237.mzML|94142.mzML|94106.mzML|94138.mzML|94181.mzML|94205.mzML|94168.mzML|94111.mzML|94207.mzML|94231.mzML|94135.mzML|94114.mzML|94165.mzML|94221.mzML|94189.mzML|94314.mzML|94236.mzML|94183.mzML|94334.mzML|94188.mzML|94077.mzML|94350.mzML|94041.mzML|94197.mzML|94152.mzML|94145.mzML|94067.mzML|94176.mzML|94116.mzML|94321.mzML|94290.mzML|94317.mzML|94092.mzML|94086.mzML|94218.mzML|94199.mzML|94045.mzML|94065.mzML|94150.mzML|94230.mzML|94113.mzML|94240.mzML|94175.mzML|94059.mzML|94238.mzML|94304.mzML|94283.mzML|94311.mzML|94219.mzML|94172.mzML|94202.mzML|94167.mzML|94293.mzML|94265.mzML|94226.mzML|94058.mzML|94263.mzML|94220.mzML|94178.mzML|94101.mzML,61,587,61,371.294,1,371.294,78311700
537115,619564,-28.031,537115,0.9498,537115,587,C2H4,1,619564,NA,G3,0,0,0,9,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=619564&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14,0.7595350000000001,93.4504,0.0360107,383.14955555555554,6.385825925925926,0.5282125226987713,N/A,CCMSLIB00003140246,94204.mzML|94106.mzML|94042.mzML|94111.mzML|94044.mzML|94231.mzML|94087.mzML|94299.mzML|94301.mzML,9,587,9,385.31,1,385.31,19897200
537775,618396,-28.027,537775,0.9398,537775,587,NA,1,618396,NA,G3,0,0,0,8,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=618396&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14,0.824736,106.43799999999999,0.0410156,385.287375,6.42145625,3.573214202139996,N/A,CCMSLIB00003140246,94267.mzML|94349.mzML|94302.mzML|94350.mzML|94348.mzML|94089.mzML|94040.mzML|94328.mzML,8,587,8,385.305,1,385.305,7582480
537896,539671,-1.003,537896,0.924,537896,587,isotope_13C,1,539671,NA,"G1,G3",1,3,0,307,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=539671&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,326.4431903225806,5.440719838709677,30.451403891137705,N/A,N/A,94072.mzML|94042.mzML|94324.mzML|94071.mzML|94211.mzML|94221.mzML|94122.mzML|94188.mzML|94330.mzML|94049.mzML|94326.mzML|94302.mzML|94094.mzML|94098.mzML|94064.mzML|94063.mzML|94308.mzML|94369.mzML|94043.mzML|94287.mzML|94065.mzML|94230.mzML|94357.mzML|94331.mzML|94090.mzML|94125.mzML|94134.mzML|94348.mzML|94243.mzML|94233.mzML|94214.mzML|94118.mzML|94229.mzML|94162.mzML|94105.mzML|94295.mzML|94270.mzML|94291.mzML|94191.mzML|94288.mzML|94143.mzML|94061.mzML|94220.mzML|94301.mzML|94228.mzML|94140.mzML|16NAVY13_10_plasma.mzML|94250.mzML|94223.mzML|94208.mzML|94285.mzML|94138.mzML|94181.mzML|94346.mzML|94251.mzML|94153.mzML|94231.mzML|94319.mzML|94135.mzML|94070.mzML|94262.mzML|94298.mzML|94137.mzML|94082.mzML|000094488.mzML|94183.mzML|94338.mzML|94307.mzML|94350.mzML|94222.mzML|94047.mzML|94141.mzML|94091.mzML|94129.mzML|94073.mzML|94176.mzML|94255.mzML|94275.mzML|94149.mzML|94097.mzML|94108.mzML|16NAVY09_16_plasma.mzML|94366.mzML|94139.mzML|94258.mzML|94336.mzML|94160.mzML|94084.mzML|94175.mzML|94044.mzML|94059.mzML|94304.mzML|94294.mzML|94367.mzML|94190.mzML|94161.mzML|94252.mzML|94069.mzML|94095.mzML|94053.mzML|94368.mzML|94050.mzML|94257.mzML|94107.mzML|000094441.mzML|94060.mzML|94296.mzML|94124.mzML|94171.mzML|94048.mzML|94127.mzML|94144.mzML|94178.mzML|94241.mzML|94264.mzML|94355.mzML|94237.mzML|94352.mzML|94056.mzML|94345.mzML|94364.mzML|94173.mzML|94087.mzML|94156.mzML|94136.mzML|94332.mzML|94354.mzML|94130.mzML|94341.mzML|94329.mzML|94351.mzML|94334.mzML|94123.mzML|94194.mzML|94297.mzML|94312.mzML|94321.mzML|94303.mzML|94218.mzML|94086.mzML|000094490.mzML|94045.mzML|94102.mzML|94068.mzML|94157.mzML|94113.mzML|94200.mzML|94359.mzML|94154.mzML|94164.mzML|94151.mzML|94103.mzML|94247.mzML|94272.mzML|94170.mzML|94267.mzML|94075.mzML|94099.mzML|94293.mzML|94158.mzML|94306.mzML|94333.mzML|94266.mzML|94166.mzML|94269.mzML|94263.mzML|000094468.mzML|94327.mzML|94314.mzML|94147.mzML|94078.mzML|94186.mzML|94142.mzML|94115.mzML|94168.mzML|94205.mzML|94318.mzML|94271.mzML|94079.mzML|94242.mzML|94119.mzML|94236.mzML|94210.mzML|94358.mzML|94126.mzML|94344.mzML|94225.mzML|94193.mzML|94197.mzML|94148.mzML|94282.mzML|94212.mzML|94199.mzML|94279.mzML|94239.mzML|94040.mzML|94349.mzML|94159.mzML|94328.mzML|94245.mzML|94081.mzML|94281.mzML|94260.mzML|94203.mzML|94163.mzML|94235.mzML|94335.mzML|94361.mzML|94184.mzML|94051.mzML|94219.mzML|94259.mzML|94273.mzML|94121.mzML|94085.mzML|94104.mzML|18NAVY32_2_plasma.mzML|94167.mzML|94083.mzML|94096.mzML|94066.mzML|94232.mzML|94280.mzML|94370.mzML|94109.mzML|94198.mzML|94101.mzML|94213.mzML,228,587,310,358.282,1,358.282,4272410000
537896,618396,-28.026,537896,0.9323,537896,587,NA,1,618396,NA,G3,0,0,0,8,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=618396&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14,0.824736,106.43799999999999,0.0410156,385.287375,6.42145625,3.573214202139996,N/A,CCMSLIB00003140246,94267.mzML|94349.mzML|94302.mzML|94350.mzML|94348.mzML|94089.mzML|94040.mzML|94328.mzML,8,587,8,385.305,1,385.305,7582480
537773,619564,-28.031,537773,0.9066,537773,587,C2H4,1,619564,NA,G3,0,0,0,9,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=619564&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14,0.7595350000000001,93.4504,0.0360107,383.14955555555554,6.385825925925926,0.5282125226987713,N/A,CCMSLIB00003140246,94204.mzML|94106.mzML|94042.mzML|94111.mzML|94044.mzML|94231.mzML|94087.mzML|94299.mzML|94301.mzML,9,587,9,385.31,1,385.31,19897200
537779,619564,-28.031,537779,0.935,537779,587,C2H4,1,619564,NA,G3,0,0,0,9,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=619564&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14,0.7595350000000001,93.4504,0.0360107,383.14955555555554,6.385825925925926,0.5282125226987713,N/A,CCMSLIB00003140246,94204.mzML|94106.mzML|94042.mzML|94111.mzML|94044.mzML|94231.mzML|94087.mzML|94299.mzML|94301.mzML,9,587,9,385.31,1,385.31,19897200
537775,619564,-28.032,537775,0.9252,537775,587,C2H4,1,619564,NA,G3,0,0,0,9,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=619564&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=587&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to 26-Hydroxycholesterol-(25R) from NIST14,0.7595350000000001,93.4504,0.0360107,383.14955555555554,6.385825925925926,0.5282125226987713,N/A,CCMSLIB00003140246,94204.mzML|94106.mzML|94042.mzML|94111.mzML|94044.mzML|94231.mzML|94087.mzML|94299.mzML|94301.mzML,9,587,9,385.31,1,385.31,19897200
515912,548382,-12,515912,0.8535,515912,661,C,1,548382,NA,G2,0,0,41,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=548382&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=661&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,330.306756097561,5.505112601626016,0.3907639035485221,N/A,N/A,A28_1.mzML|A23_1.mzML|P37_1.mzML|A32_2.mzML|A34_1.mzML|A23_2.mzML|A25_1.mzML|A34_2.mzML|QC14.mzML|A25_3.mzML|A20_2.mzML|A22_3.mzML|QC12.mzML|P37_3.mzML|A31_1.mzML|A21_2.mzML|A30_3.mzML|A30_2.mzML|A20_1.mzML|A30_1.mzML|A21_1.mzML|A19_2.mzML|A34_3.mzML|A27_1.mzML|A31_3.mzML|A22_2.mzML|A19_1.mzML|A25_2.mzML|QC10.mzML|A20_3.mzML|A33_3.mzML|A33_1.mzML|A27_2.mzML|QC08.mzML|A28_3.mzML|QC03.mzML|A31_2.mzML|A21_3.mzML|A32_1.mzML|P37_2.mzML|A33_2.mzML,41,661,41,362.117,1,362.117,56298300
280747,846824,-197.047,280747,0.9147,280747,677,NA,1,846824,NA,"G1,G3",1,8,0,2,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=846824&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=677&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,303.4554,5.05759,25.264215939545785,N/A,N/A,1_p_153046_07182016.mzML|000094462.mzML|1_p_3786_05282014.mzML|1_p_ST_11232014.mzML|1_p_3771_10012014.mzML|94233.mzML|1_p_4972_06082017.mzML|1_p_153067_09072016_3.mzML|1_p_4610_11102011.mzML|1_p_3551_06152011.mzML,10,677,10,478.294,1,478.294,3918470
280747,475896,-57.996,280747,0.9676,280747,677,NA,1,475896,NA,"G1,G2,G3",0,5,4,5,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=475896&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=677&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to Monoelaidin from NIST14,0.785849,135.548,0.045989999999999996,433.4467142857143,7.224111904761904,53.409775642704986,N/A,CCMSLIB00003135729,M080_plasma.mzML|94379.mzML|M101_plasma.mzML|16NAVY11_9_plasma.mzML|15NAVY03_8_plasma.mzML|94394.mzML|17NAVY18_10_plasma.mzML|94288.mzML|M052_plasma.mzML|16NAVY11_4_plasma.mzML|000094458.mzML|16NAVY15_15_plasma.mzML|M087_plasma.mzML|94418.mzML,14,677,14,339.243,1,339.243,2868000
280747,637462,-112.059,280747,0.9084,280747,677,NA,1,637462,NA,G1,0,6,0,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=637462&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=677&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,486.104,8.101733333333334,24.388626994291155,N/A,N/A,16NAVY11_11_plasma.mzML|16NAVY09_16_plasma.mzML|16NAVY10_7_plasma.mzML|17NAVY18_10_plasma.mzML|15NAVY01_9_plasma.mzML|17NAVY22_2_plasma.mzML,6,677,6,393.306,1,393.306,1306590
723531,1119318,-408.287,723531,0.9195,723531,1020,NA,2,723531,NA,"G1,G2,G3",1,16,35,29,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=723531&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1020&task=160284a28da14afdbf0823851b4c6c31&show=true,Spectral Match to Cholic acid from NIST14,0.9034209999999999,0.0,0.0,347.04585,5.7840975,81.18000797580953,N/A,CCMSLIB00003137151,16NAVY11_7_plasma.mzML|1_p_StdMix_250ppb_02.mzML|1_p_StdMix_1000ppb_02.mzML|94277.mzML|1_p_StdMix_500ppb_02.mzML|000094462.mzML|000094435.mzML|000094494.mzML|E18_2.mzML|000094449.mzML|000094431.mzML|E04_1.mzML|QC13.mzML|000094503.mzML|16NAVY08_10_plasma.mzML|E09_2.mzML|E15_1.mzML|E15_3.mzML|000094476.mzML|P53_2.mzML|QC14.mzML|E11_3.mzML|000094483.mzML|1_p_StdMix_1000ppb_03.mzML|000094501.mzML|1_p_StdMix_500ppb_03.mzML|1_p_QC_SPEkit_StdMix_02.mzML|P49_3.mzML|000094497.mzML|CQ02.mzML|1_p_StdMix_250ppb_03.mzML|000094473.mzML|000094426.mzML|E05_3.mzML|000094490.mzML|E12_1.mzML|000094493.mzML|000094496.mzML|P53_3.mzML|000094439.mzML|18NAVY30_7_plasma.mzML|P54_1.mzML|000094504.mzML|P51_2.mzML|E18_1.mzML|94154.mzML|000094486.mzML|P55_1.mzML|16NAVY05_18_plasma.mzML|94195.mzML|P55_3.mzML|E11_1.mzML|000094495.mzML|P51_1.mzML|16NAVY11_5_plasma.mzML|E17_3.mzML|E13_3.mzML|000094472.mzML|000094474.mzML|P47_3.mzML|1_p_QC_SPEkit_StdMix_03.mzML|16NAVY11_17_plasma.mzML|QC08.mzML|94226.mzML|000094455.mzML|000094485.mzML|E04_2.mzML|000094487.mzML|1_p_StdMix_1000ppb_01.mzML|000094451.mzML|E13_1.mzML|18NAVY32_6_plasma.mzML|E13_2.mzML|E12_2.mzML,74,1020,80,426.321,1,426.321,247001000
904914,1119318,-327.336,904914,0.9073,904914,1020,NA,2,904914,NA,G2,0,0,24,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=904914&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1020&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,435.318125,7.2553020833333335,1.4372283312131209,N/A,N/A,E11_2.mzML|QC07.mzML|QC06.mzML|E12_3.mzML|QC13.mzML|E15_1.mzML|QC09.mzML|E13_2.mzML|P38_3.mzML|E17_2.mzML|QC15.mzML|QC12.mzML|QC16.mzML|QC05.mzML|E15_2.mzML|QC11.mzML|E11_1.mzML|E17_3.mzML|E13_3.mzML|E17_1.mzML|E13_1.mzML|E11_3.mzML,22,1020,24,507.272,1,507.272,54072300
1119318,1137299,-408.289,1119318,0.9509,1119318,1020,NA,1,1137299,NA,G2,1,0,6,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=1137299&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1020&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,434.4165,7.240275,0.6746368776361668,N/A,N/A,E11_1.mzML|E11_3.mzML|E11_2.mzML|E13_3.mzML|E13_1.mzML|E13_2.mzML,6,1020,6,1242.9,1,1242.9,24786500
1119753,1120004,-1.96,1119753,0.8141,1119753,1169,NA,1,1120004,NA,"G1,G3",0,3,0,15,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=1120004&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1169&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,334.7157222222222,5.57859537037037,25.330500097720485,N/A,N/A,94366.mzML|94270.mzML|94188.mzML|94310.mzML|94200.mzML|94125.mzML|94093.mzML|1_p_StdMix_2500ppb_01.mzML|94143.mzML|94243.mzML|94297.mzML|94247.mzML|94159.mzML|94086.mzML|94109.mzML|1_p_StdMix_5000ppb_03.mzML|94276.mzML|1_p_StdMix_5000ppb_02.mzML,18,1169,18,839.51,1,839.51,27796500
389164,389212,0.001,389164,0.8435,389164,1374,NA,1,389212,NA,G1,1,10,0,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=389212&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1374&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,14.73306,0.245551,0.2548628462526464,N/A,N/A,15NAVY01_2_plasma.mzML|18NAVY28_3_plasma.mzML|16NAVY15_5_plasma.mzML|16NAVY04_13_plasma.mzML|17NAVY22_17_plasma.mzML|18NAVY28_5_plasma.mzML|16NAVY12_3_plasma.mzML|15NAVY02_8_plasma.mzML|16NAVY05_14_plasma.mzML|16NAVY14_8_plasma.mzML,10,1374,10,315.079,1,315.079,43041600
389212,389250,-0.001,389212,0.8661,389212,1374,NA,2,389212,NA,G1,1,10,0,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=389212&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1374&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,14.73306,0.245551,0.2548628462526464,N/A,N/A,15NAVY01_2_plasma.mzML|18NAVY28_3_plasma.mzML|16NAVY15_5_plasma.mzML|16NAVY04_13_plasma.mzML|17NAVY22_17_plasma.mzML|18NAVY28_5_plasma.mzML|16NAVY12_3_plasma.mzML|15NAVY02_8_plasma.mzML|16NAVY05_14_plasma.mzML|16NAVY14_8_plasma.mzML,10,1374,10,315.079,1,315.079,43041600
390844,392537,-0.001,390844,0.8257,390844,1374,NA,1,392537,NA,G1,1,8,0,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=392537&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1374&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,14.613025,0.24355041666666669,0.20739549024749812,N/A,N/A,1_p_4418_04112009.mzML|1_p_153023_05112016.mzML|1_p_3720_04112012.mzML|1_p_LW_06102013.mzML|1_p_173066_07012017.mzML|1_p_153038_01252017.mzML|1_p_3786_03152013.mzML|1_p_4589_08052011.mzML,8,1374,8,315.081,1,315.081,11844400
389163,397424,-1.005,389163,0.7689,389163,1374,isotope_13C:H,1,397424,NA,G1,0,16,0,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=397424&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1374&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,22.3562625,0.372604375,0.9776712317255476,N/A,N/A,1_p_4729_12022013.mzML|1_p_3731_04022014.mzML|1_p_3815_07152013.mzML|1_p_4741_02062014.mzML|1_p_NC_07222016.mzML|1_p_4755_04212014.mzML|1_p_163081_09292016.mzML|1_p_3551_04022010.mzML|1_p_163055_08152017.mzML|1_p_153038_01252017.mzML|1_p_3786_03152013.mzML|1_p_3903_07062014.mzML|1_p_3720_11202013.mzML|1_p_3717_07312013.mzML|1_p_3815_07162014.mzML|1_p_4500_06202010.mzML,16,1374,16,316.084,1,316.084,266051000
390100,397424,-1.004,390100,0.7549,390100,1374,isotope_13C:H,1,397424,NA,G1,0,16,0,0,0,0,0,https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=160284a28da14afdbf0823851b4c6c31&view=cluster_details&protein=397424&show=true,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1374&task=160284a28da14afdbf0823851b4c6c31&show=true,N/A,N/A,N/A,N/A,22.3562625,0.372604375,0.9776712317255476,N/A,N/A,1_p_4729_12022013.mzML|1_p_3731_04022014.mzML|1_p_3815_07152013.mzML|1_p_4741_02062014.mzML|1_p_NC_07222016.mzML|1_p_4755_04212014.mzML|1_p_163081_09292016.mzML|1_p_3551_04022010.mzML|1_p_163055_08152017.mzML|1_p_153038_01252017.mzML|1_p_3786_03152013.mzML|1_p_3903_07062014.mzML|1_p_3720_11202013.mzML|1_p_3717_07312013.mzML|1_p_3815_07162014.mzML|1_p_4500_06202010.mzML,16,1374,16,316.084,1,316.084,266051000
